h3,road_complexity
8844d8b0a3fffff,4
8844d8b1d7fffff,6
8844d8b0a7fffff,21
8844d894c7fffff,22
8844d894e1fffff,14
8844d895cdfffff,13
8844d895e3fffff,5
8844d89585fffff,2
8844d894b9fffff,19
8844d88051fffff,10
8844d88743fffff,2
8844d880d9fffff,1
8844d880c5fffff,31
8844d88081fffff,45
8844d88095fffff,17
8844dd4927fffff,40
8844d884ebfffff,34
8844d8871dfffff,3
8844d8846dfffff,11
8844d8873dfffff,6
8844d88519fffff,10
8844d88567fffff,52
8844d88427fffff,1
8844d885c1fffff,8
8844d8851bfffff,3
8844d885ebfffff,11
8844d88009fffff,3
8844d88007fffff,5
8844d8803dfffff,8
8844d880e1fffff,3
8844d880edfffff,23
8844d880adfffff,7
8844d88ae1fffff,15
8844d88abbfffff,4
8844d88aabfffff,2
8844d88e03fffff,1
8844d88c53fffff,2
8844d88f65fffff,3
8844d88f27fffff,3
8844d88881fffff,2
8844d88d07fffff,3
8844d8ba15fffff,20
8844d8bb49fffff,8
8844d8bb29fffff,6
8844d8bb19fffff,20
8844d8ba89fffff,45
8844d8ba8dfffff,25
8844d8ba81fffff,56
8844d8bab9fffff,18
8844d8b8d5fffff,1
8844d8a32dfffff,27
8844d8b857fffff,2
8844d8b809fffff,9
8844d8b9d9fffff,5
8844d8b9c1fffff,16
8844d8aa4dfffff,12
8844d8b9ddfffff,2
8844d8b9b9fffff,14
8844d88cd9fffff,7
8844d88c31fffff,2
8844d88cb3fffff,13
8844d81657fffff,44
8844d81299fffff,2
8844d8175bfffff,12
8844d81703fffff,6
8844d81729fffff,8
8844d81721fffff,1
8844d81695fffff,22
8844d814c5fffff,1
8844d81455fffff,17
8844d81461fffff,12
8844d81463fffff,12
8844d81405fffff,4
8844d81465fffff,9
8844d81439fffff,5
8844d815d5fffff,3
8844cad06dfffff,17
8844cad109fffff,6
8844cad1c9fffff,4
8844cada03fffff,11
8844cadb53fffff,3
8844cad849fffff,3
8844cad84dfffff,1
8844ddac95fffff,1
8844cad869fffff,3
8844cad95bfffff,3
8844cadb37fffff,1
8844ddacabfffff,10
8844ddad91fffff,3
8844dd374bfffff,4
8844dd3609fffff,4
8844dd52e5fffff,139
8844dd5a51fffff,15
8844dd52adfffff,27
8844dd5009fffff,46
8844dd5095fffff,44
8844dd50b9fffff,34
8844dd50bdfffff,35
8844dd51dbfffff,29
8844dd4249fffff,43
8844dd5195fffff,35
8844dd4245fffff,37
8844dd5809fffff,103
8844dd5b15fffff,30
8844dd5861fffff,49
8844dd5863fffff,31
8844d896e7fffff,20
8844d8945bfffff,9
8844dc38b9fffff,16
8844dc216dfffff,372
8844dc2163fffff,20
8844dd425bfffff,111
8844dd4243fffff,34
8844dd4205fffff,33
8844dd4239fffff,7
8844dd5531fffff,189
8844dd42ddfffff,132
8844dd42d3fffff,35
8844dd4295fffff,126
8844dd4351fffff,25
8844dd4339fffff,28
8844dd432dfffff,20
8844dd589bfffff,11
8844dd403dfffff,201
8844dd4103fffff,419
8844dd41e9fffff,74
8844dd413bfffff,54
8844dd4137fffff,134
8844dd474dfffff,204
8844dd42b1fffff,57
8844dd4705fffff,180
8844dd40cbfffff,53
8844dd40e3fffff,17
8844dd4731fffff,87
8844dd4737fffff,42
8844dd450bfffff,96
8844dd4037fffff,110
8844dd41d1fffff,66
8844dd41d5fffff,79
8844dd4ad1fffff,70
8844dd41bbfffff,177
8844dd41b1fffff,76
8844dd4197fffff,184
8844dd4e61fffff,205
8844dd4e1dfffff,34
8844dd4a01fffff,40
8844dd4a63fffff,9
8844dd4a21fffff,3
8844dd4a27fffff,4
8844dd4a39fffff,12
8844dd4a31fffff,35
8844dd4b51fffff,2
8844dd4b17fffff,1
8844dd4b37fffff,57
8844dd4867fffff,61
8844d8949bfffff,14
8844dd4ac3fffff,237
8844dd4ab3fffff,46
8844dd4851fffff,43
8844dd4813fffff,52
8844dd48d9fffff,24
8844dd4899fffff,40
8844dd48e3fffff,119
8844dd48bdfffff,15
8844dd4807fffff,19
8844dd483dfffff,159
8844dd4907fffff,29
8844dd49ebfffff,80
8844dd4987fffff,105
8844dd4993fffff,114
8844dd4995fffff,149
8844dd4985fffff,121
8844dd49a7fffff,328
8844d88699fffff,720
8844dd45ebfffff,32
8844dd4523fffff,61
8844dd4531fffff,27
8844dd4ec5fffff,44
8844dd4eddfffff,57
8844dd45a1fffff,21
8844dd7a61fffff,29
8844dd4e99fffff,25
8844dd4e93fffff,25
8844dd4e15fffff,9
8844dd4ee3fffff,31
8844dd4ee5fffff,51
8844dd4ee7fffff,8
8844dd4c43fffff,14
8844dd4f13fffff,38
8844dd4c05fffff,18
8844dd4eabfffff,24
8844dd4c1bfffff,29
8844dd4ccdfffff,11
8844dd4cc1fffff,18
8844dd4c31fffff,9
8844dd7845fffff,13
8844dd4d43fffff,41
8844dd4d0bfffff,70
8844dd4d07fffff,21
8844d8b25bfffff,32
8844dd48b7fffff,66
8844d8b219fffff,69
8844dd4de1fffff,37
8844dd4da9fffff,1
8844d8b2e1fffff,73
8844d8b28dfffff,23
8844d8b205fffff,28
8844d8b33dfffff,17
8844d8b331fffff,12
8844d8b00dfffff,24
8844d8b03bfffff,42
8844d8b031fffff,31
8844d8b293fffff,4
8844d8b297fffff,46
8844d8b467fffff,18
8844d886edfffff,37
8844d88445fffff,14
8844d88637fffff,19
8844d8868bfffff,151
8844d886b7fffff,269
8844d886a5fffff,15
8844d884bdfffff,14
8844d8b10bfffff,28
8844d8b11dfffff,22
8844d8ba09fffff,11
8844cad31bfffff,10
8844cad01dfffff,15
8844cad001fffff,5
8844da859dfffff,3
8844da8587fffff,4
8844da85e1fffff,9
8844da85adfffff,29
8844de649bfffff,5
8844de6487fffff,1
8844de64bdfffff,7
8844da9a43fffff,7
8844de6593fffff,5
8844da9a15fffff,9
8844da9b59fffff,24
8844da9b5dfffff,13
8844da984dfffff,73
8844da9b2dfffff,6
8844da9805fffff,10
8844da8349fffff,11
8844da9a91fffff,24
8844da8345fffff,78
8844da91b7fffff,31
8844da8355fffff,6
8844da830bfffff,19
8844da9889fffff,31
8844da988bfffff,19
8844da9881fffff,43
8844da9883fffff,14
8844da99c3fffff,13
8844da9999fffff,15
8844da98b9fffff,17
8844da8a49fffff,2
8844da8a53fffff,12
8844da8a69fffff,33
8844da8a39fffff,18
8844da8a21fffff,14
8844de6cd1fffff,1
8844de6c99fffff,2
8844de6c9bfffff,9
8844da9949fffff,3
8844de6c85fffff,1
8844de6cb1fffff,1
8844dad645fffff,1
8844de6d9dfffff,1
8844de6db7fffff,1
8844dad2bbfffff,1
8844dad767fffff,1
8844dad63dfffff,1
8844dad71bfffff,2
8844dad717fffff,1
8844dad737fffff,5
8844dad6dbfffff,4
8844da99b7fffff,6
8844da8a2dfffff,8
8844dad485fffff,4
8844da890dfffff,7
8844da803bfffff,3
8844da8037fffff,16
8844da8c13fffff,57
8844da8cc7fffff,51
8844da8ce7fffff,7
8844da8f17fffff,1
8844da8f37fffff,14
8844da8c61fffff,81
8844da8d59fffff,1
8844da8d05fffff,16
8844da8c31fffff,46
8844da8c35fffff,81
8844da8dc9fffff,5
8844da8d89fffff,18
8844da8d33fffff,7
8844da881dfffff,6
8844da8821fffff,10
8844da8917fffff,1
8844da88a3fffff,3
8844da89d5fffff,3
8844da89c7fffff,3
8844da8997fffff,7
8844dac6d9fffff,4
8844dac61dfffff,37
8844dac63bfffff,4
8844dac6dbfffff,5
8844da89a3fffff,5
8844da1349fffff,1
8844dac4c9fffff,1
8844dac6b7fffff,18
8844dac489fffff,1
8844da125bfffff,4
8844da129dfffff,4
8844da1283fffff,13
8844da1295fffff,7
8844da12b1fffff,2
8844da12edfffff,6
8844da12a5fffff,12
8844da1309fffff,11
8844da1319fffff,3
8844da1301fffff,4
8844da1023fffff,16
8844da1039fffff,8
8844d3ad27fffff,1
8844d332c1fffff,1
8844d3321bfffff,2
8844d33285fffff,4
8844d332b9fffff,6
8844d33081fffff,11
8844d3300dfffff,1
8844d33057fffff,1
8844d3302bfffff,1
8844d3315dfffff,3
8844d3316bfffff,1
8844d3310bfffff,1
8844d33103fffff,1
8844d33099fffff,6
8844d3352dfffff,22
8844d33535fffff,2
8844d32207fffff,13
8844d32231fffff,10
8844d33a05fffff,2
8844d33a23fffff,7
8844d33849fffff,2
8844d33ad5fffff,1
8844d33813fffff,2
8844d33945fffff,2
8844d339c9fffff,1
8844d338a1fffff,2
8844d33997fffff,5
8844d339b1fffff,2
8844d32b69fffff,1
8844d32b09fffff,1
8844d32b19fffff,2
8844d33585fffff,3
8844d3276dfffff,7
8844d32713fffff,2
8844d32743fffff,3
8844d320c7fffff,1
8844d321dbfffff,6
8844d32087fffff,3
8844d3254dfffff,3
8844d32549fffff,1
8844d320abfffff,2
8844d3245dfffff,2
8844d32453fffff,1
8844d32403fffff,1
8844d3255bfffff,1
8844d3251dfffff,4
8844d324edfffff,1
8844d325ddfffff,2
8844d325e3fffff,1
8844d3258bfffff,1
8844d32e01fffff,8
8844d32e15fffff,6
8844d32cc5fffff,5
8844d32113fffff,10
8844d32133fffff,1
8844d32ad3fffff,1
8844d32a8bfffff,1
8844d321b1fffff,4
8844d32f4dfffff,2
8844d32a97fffff,3
8844d328d9fffff,1
8844d32811fffff,4
8844d32b33fffff,3
8844d3282bfffff,3
8844d3283bfffff,5
8844d3288dfffff,1
8844d329cbfffff,11
8844d32f17fffff,2
8844d32c1dfffff,6
8844d32d37fffff,8
8844d32887fffff,3
882ad26db1fffff,1
882ad26d95fffff,1
8844d329bbfffff,2
882ad26d83fffff,5
882ad26de9fffff,5
882ad26d17fffff,4
882ad26dcdfffff,15
8844d37743fffff,2
8844d37633fffff,10
8844d3771bfffff,5
8844d370d1fffff,1
8844d37541fffff,1
8844d3752bfffff,6
8844d376a5fffff,16
8844d37499fffff,11
8844d37483fffff,2
8844d32941fffff,6
8844d374b3fffff,4
8844d37503fffff,1
8844d37589fffff,3
8844d37595fffff,3
8844d371ddfffff,1
8844d37195fffff,1
8844d37a9bfffff,2
8844d36261fffff,2
8844d36353fffff,10
8844d3633dfffff,6
8844d37aa3fffff,5
8844d37801fffff,2
8844d36367fffff,3
8844d36019fffff,1
8844d36005fffff,1
8844d36029fffff,13
8844d36107fffff,5
8844d36127fffff,9
8844d361b1fffff,4
8844d36f49fffff,1
8844d36ad1fffff,4
8844d36607fffff,6
8844d32937fffff,1
8844d36699fffff,7
8844d366bbfffff,1
8844d3644dfffff,3
882ad26cb9fffff,1
882ad26ce7fffff,17
882ad26c3bfffff,1
8844d36599fffff,2
8844d3658bfffff,2
882ad265adfffff,2
882ad26587fffff,1
882ad26589fffff,3
882ad265c3fffff,1
882ad265c5fffff,2
8844d36537fffff,11
8844d36ee9fffff,1
8844d36ee1fffff,4
8844d36d51fffff,2
8844d365a7fffff,3
882ad264cbfffff,1
8844de5a1dfffff,3
8844de5a33fffff,1
8844de5aadfffff,4
8844de5a35fffff,1
8844de5805fffff,2
8844de5b2bfffff,5
8844de5b21fffff,1
8844de5b23fffff,4
8844d32cd7fffff,5
8844de595dfffff,5
8844de5943fffff,7
8844de5a83fffff,5
8844de4109fffff,6
8844de58a7fffff,8
8844de4161fffff,3
8844de5981fffff,6
8844de4b4bfffff,1
8844de4b0bfffff,2
8844d32d83fffff,2
8844d32db1fffff,2
882ad269edfffff,9
882ad268e9fffff,21
882ad26d47fffff,5
882ad268b9fffff,6
882ad26883fffff,9
882ad2689dfffff,7
882ad26c6dfffff,30
882ad26f27fffff,6
882ad26f3dfffff,14
882ad268c1fffff,9
882ad26819fffff,28
882ad2681bfffff,34
882ad26ab1fffff,123
882ad26b2bfffff,1
8844de4b35fffff,1
882ad26b65fffff,6
882ad26b55fffff,2
882ad26b49fffff,2
882ad26ae1fffff,63
882ad26aebfffff,27
882ad26a1bfffff,3
882ad26a57fffff,20
882ad26a51fffff,7
8844de411bfffff,12
8844de4105fffff,24
8844de413dfffff,13
8844de41c7fffff,1
8844de41ebfffff,15
8844de4ac5fffff,7
8844de4e65fffff,14
8844de4f55fffff,28
8844de4a87fffff,1
8844de4f29fffff,31
8844de4f2dfffff,125
8844de4a03fffff,3
8844de4819fffff,6
8844de4889fffff,6
8844de4817fffff,2
8844de4835fffff,2
8844de48e5fffff,2
8844de4f1bfffff,2
8844de4c45fffff,1
8844de4cc5fffff,9
8844de4ccdfffff,1
8844de4c25fffff,8
8844de4c37fffff,2
8844de4d45fffff,6
8844de4d23fffff,9
882ad24d25fffff,3
8844de496bfffff,14
8844de4827fffff,3
8844de4923fffff,3
8844de4933fffff,9
882ad279e5fffff,12
8844de49b9fffff,3
882ad27985fffff,68
882ad2791bfffff,30
882ad278e1fffff,1
882ad27817fffff,4
882ad27953fffff,4
882ad27955fffff,1
882ad27829fffff,12
882ad27a23fffff,4
882ad24c95fffff,11
882ad24c91fffff,15
882ad24c27fffff,4
882ad24d53fffff,5
882ad24c11fffff,1
882ad245b5fffff,5
882ad245bdfffff,4
882ad24519fffff,1
882ad26f59fffff,57
882ad26187fffff,27
882ad2618bfffff,13
882ad26189fffff,86
882ad2619bfffff,18
882ad260e5fffff,1
882ad2653dfffff,1
882ad26507fffff,2
882ad260bbfffff,9
882ad26421fffff,1
882ad2609dfffff,1
882ad27897fffff,1
882ad26321fffff,19
882ad26333fffff,59
882ad26309fffff,56
882ad26013fffff,20
882ad26019fffff,17
882ad2600bfffff,1
882ad26043fffff,1
882ad26059fffff,7
882ad26231fffff,12
882ad26213fffff,3
882ad2621bfffff,3
882ad26203fffff,7
882ad2635bfffff,89
882ad26267fffff,8
882ad26263fffff,6
882ad27567fffff,2
882ad26469fffff,2
882ad26621fffff,1
882ad26757fffff,7
882ad26709fffff,1
882ad2666bfffff,11
882ad26647fffff,44
882ad274a1fffff,3
882ad22951fffff,1
882ad22b25fffff,4
882ad22b07fffff,1
882ad274ddfffff,11
882ad262d3fffff,11
882ad275e3fffff,38
882ad2758dfffff,14
882ad275e5fffff,10
882ad27433fffff,9
882ad27727fffff,1
882ad27739fffff,1
882ad274e1fffff,6
882ad2745bfffff,2
882ad276a1fffff,1
882ad27443fffff,1
882ad2744dfffff,1
882ad2765dfffff,3
882ad27ab5fffff,1
882ad27aa7fffff,1
882ad27a31fffff,3
882ad27aebfffff,6
882ad27ac1fffff,3
882ad27ac3fffff,2
882ad27125fffff,1
882ad271ddfffff,1
882ad27037fffff,1
882ad27a29fffff,6
882ad27a63fffff,1
882ad27331fffff,1
882ad244dbfffff,1
882ad27763fffff,1
882ad2723bfffff,2
882ad20d23fffff,10
882ad20d31fffff,8
882ad20d89fffff,2
882ad20cb3fffff,2
882ad20c87fffff,3
882ad20ce3fffff,6
882ad20d13fffff,1
882ad20d39fffff,3
882ad20d01fffff,7
882ad20c17fffff,15
882ad2735bfffff,1
882ad2098bfffff,3
882ad209d1fffff,1
882ad20817fffff,1
882ad20893fffff,21
882ad2089bfffff,4
882ad208dbfffff,1
882ad20abbfffff,1
882ad20abdfffff,1
8844d37913fffff,6
8844d379c9fffff,1
8844d379ebfffff,3
8844d3799bfffff,53
8844d37991fffff,22
8844d37997fffff,36
8844d36a6dfffff,6
8844d36b59fffff,1
882ad34845fffff,1
8844d36a15fffff,10
8844d36b1bfffff,1
8844d3684dfffff,2
8844d36865fffff,1
8844d368e1fffff,6
8844d368ebfffff,1
8844d3691dfffff,1
8844d36937fffff,1
882ad35937fffff,2
882ad34aa7fffff,1
882ad34851fffff,1
882ad34135fffff,5
882ad34123fffff,1
882ad341dbfffff,1
882ad34157fffff,8
882ad34311fffff,3
882ad34355fffff,9
882ad35865fffff,2
882ad35aa3fffff,4
882ad34305fffff,9
882ad3434bfffff,4
882ad35a8bfffff,13
882ad35a99fffff,2
882ad35aa5fffff,2
882ad35853fffff,1
882ad35ae9fffff,2
882ad35a1bfffff,15
882ad35ac7fffff,3
882ad35acbfffff,17
8844d36881fffff,6
8844d36883fffff,3
8844d36d4bfffff,1
8844d36d29fffff,4
8844d36d07fffff,2
882ad22ca7fffff,2
882ad22cb9fffff,1
882ad22cabfffff,1
882ad22dd5fffff,3
882ad228a5fffff,1
882ad229d1fffff,2
882ad228ebfffff,6
882ad2281bfffff,9
882ad22ab5fffff,2
882ad22d5bfffff,1
882ad22c67fffff,12
882ad22f11fffff,4
882ad22e33fffff,2
882ad221b9fffff,7
882ad221abfffff,5
882ad22181fffff,14
882ad35b31fffff,2
882ad35b3bfffff,1
882ad35a2dfffff,9
882ad22e87fffff,1
882ad22ed1fffff,20
882ad22597fffff,19
882ad224a7fffff,4
882ad224bbfffff,4
882ad22497fffff,1
882ad224a9fffff,8
882ad22403fffff,1
882ad226a7fffff,4
882ad22565fffff,8
882ad221d9fffff,1
882ad220bbfffff,2
882ad2255bfffff,1
882ad22731fffff,1
882ad22441fffff,1
882ad2262bfffff,1
882ad2272dfffff,2
882ad22709fffff,4
882ad22755fffff,3
882ad22743fffff,7
882ad3405bfffff,7
882ad342c7fffff,13
882ad34233fffff,2
882ad34201fffff,15
882ad34213fffff,1
882ad3502dfffff,1
882ad35019fffff,6
882ad350ddfffff,16
882ad352b5fffff,3
882ad35013fffff,3
882ad352a5fffff,2
882ad352bdfffff,2
882ad35051fffff,5
882ad3529dfffff,20
882ad354e3fffff,55
882ad35413fffff,3
882ad31917fffff,19
882ad31943fffff,2
882ad319cdfffff,3
882ad35667fffff,7
882ad3cd87fffff,6
882ad3cde1fffff,13
882ad3cc3dfffff,1
882ad3cc0bfffff,1
882ad3cc91fffff,6
882ad3ccd3fffff,3
882ad31b07fffff,23
882ad31b29fffff,3
882ad31b45fffff,1
882ad3ccebfffff,1
882ad3cc13fffff,8
882ad3cc53fffff,2
882ad3ce8dfffff,2
882ad3cec7fffff,10
882ad3ceebfffff,6
882ad3ceddfffff,16
882ad224d1fffff,1
882ad3c9b5fffff,2
882ad3523bfffff,2
882ad3521dfffff,3
882ad3526dfffff,1
882ad3c9d5fffff,4
882ad3c933fffff,1
882ad3c903fffff,4
882ad234a1fffff,2
882ad3c841fffff,3
882ad3ca65fffff,1
882ad3cd53fffff,1
882ad3cd51fffff,3
882ad3cc65fffff,2
882ad3cf33fffff,1
882ad3cc69fffff,2
882ad3cf61fffff,2
882ad3c8cbfffff,7
882ad3cf01fffff,3
882ad3cf59fffff,1
882ad3ce3bfffff,1
882ad3ce17fffff,1
882ad3c523fffff,5
882ad3ce55fffff,10
882ad3c18bfffff,5
882ad3d8b9fffff,6
882ad3c1e1fffff,5
882ad3c1cbfffff,8
882ad3c11dfffff,15
882ad3c001fffff,2
882ad3c15dfffff,3
882ad3c063fffff,1
882ad22aadfffff,2
882ad22ae9fffff,2
882ad22a11fffff,5
882ad22b15fffff,3
882ad22b55fffff,10
882ad2399bfffff,9
882ad238a7fffff,68
882ad22123fffff,1
882ad221c9fffff,6
882ad22a5dfffff,4
882ad239a7fffff,2
882ad239adfffff,1
882ad23959fffff,11
882ad23885fffff,11
882ad23aa3fffff,2
882ad23a81fffff,3
882ad23b11fffff,5
882ad23a31fffff,10
882ad23a33fffff,3
882ad23aedfffff,6
882ad22037fffff,4
882ad222e9fffff,6
882ad2233dfffff,1
882ad2231dfffff,12
882ad2222dfffff,5
882ad2229dfffff,2
882ad22299fffff,6
882ad235e1fffff,1
882ad2225dfffff,1
882ad2234bfffff,39
882ad231b1fffff,3
882ad23199fffff,4
882ad231ebfffff,1
882ad231d5fffff,3
882ad231d1fffff,9
882ad23153fffff,2
882ad230abfffff,5
882ad230e1fffff,3
882ad232b7fffff,11
882ad23001fffff,6
882ad232a5fffff,2
882ad23b2bfffff,3
882ad23b6dfffff,1
882ad20cc9fffff,16
882ad20c55fffff,4
882ad20ed1fffff,1
882ad20ec1fffff,1
882ad23a2dfffff,3
882ad204b7fffff,3
882ad205c1fffff,5
882ad20e35fffff,4
882ad20e39fffff,5
882ad2052dfffff,10
882ad2019bfffff,54
882ad20199fffff,4
882ad200b9fffff,62
882ad20083fffff,78
882ad20713fffff,3
882ad2072dfffff,21
882ad20293fffff,1
882ad23165fffff,6
882ad2314dfffff,1
882ad23339fffff,8
882ad23363fffff,2
882ad2041dfffff,5
882ad206bdfffff,1
882ad23345fffff,2
882ad2068dfffff,1
882ad23257fffff,2
882ad2a99bfffff,1
882ad2a9dbfffff,2
882ad2a9cbfffff,3
882ad20441fffff,2
882ad20449fffff,2
882ad2062bfffff,2
882ad2065bfffff,2
882ad2a931fffff,1
882ad2a905fffff,2
882ad21495fffff,7
882ad2a945fffff,1
882ad214ddfffff,4
882ad214d9fffff,2
882ad216b3fffff,9
882ad2ab29fffff,1
882ad234e1fffff,1
882ad236b5fffff,1
882ad2341bfffff,4
882ad236a5fffff,2
882ad23463fffff,1
882ad23733fffff,2
882ad23739fffff,7
882ad2371dfffff,1
882ad2363bfffff,2
882ad2368dfffff,7
882ad3d985fffff,1
882ad236cbfffff,7
882ad3d923fffff,3
882ad3d947fffff,2
882ad23291fffff,3
882ad2ad97fffff,7
882ad23645fffff,2
882ad2ad37fffff,4
882ad2aca5fffff,1
882ad2acadfffff,3
882ad2add3fffff,2
882ad2ac11fffff,2
882ad2aee5fffff,2
882ad3d8cbfffff,5
882ad3d8c1fffff,4
882ad3dab5fffff,4
882ad3d851fffff,10
882ad3d843fffff,1
882ad3da2bfffff,6
882ad3dacbfffff,8
882ad3d139fffff,4
882ad3d101fffff,4
882ad3d115fffff,1
882ad3db15fffff,2
882ad3db11fffff,1
882ad2aed1fffff,1
882ad2a513fffff,2
882ad2a59bfffff,3
882ad2a483fffff,14
882ad2a49dfffff,1
882ad2a48bfffff,8
882ad2a4d7fffff,10
882ad3d32dfffff,2
882ad2a6a1fffff,4
882ad2ad29fffff,6
882ad2a8bbfffff,2
882ad2ad43fffff,1
882ad2af27fffff,18
882ad2af3dfffff,16
882ad2af2bfffff,39
882ad2af01fffff,3
882ad2aabdfffff,1
882ad2af13fffff,1
882ad2ae0bfffff,6
882ad2af41fffff,3
882ad2a193fffff,17
882ad2a191fffff,1
882ad2a857fffff,1
882ad2ab13fffff,1
882ad2aa31fffff,4
882ad2aa25fffff,4
882ad2aa29fffff,5
882ad2b9b7fffff,1
882ad2aa5dfffff,2
882ad2b991fffff,2
882ad2b8b5fffff,6
882ad2a035fffff,1
882ad2a119fffff,2
882ad2a061fffff,2
882ad2a14dfffff,1
882ad2b8dbfffff,9
882ad2a305fffff,28
882ad2ae53fffff,3
882ad2a545fffff,2
882ad2a745fffff,4
882ad2b5bdfffff,1
882ad2a663fffff,2
882ad2a647fffff,1
882ad2a009fffff,2
882ad2a2e1fffff,2
882ad2a2edfffff,8
882ad2b527fffff,1
882ad2a25bfffff,3
8844de4c89fffff,8
8844de4dd7fffff,1
882ad249a7fffff,1
8844de793dfffff,3
882ad2493bfffff,3
8844de4d85fffff,1
882ad24d6dfffff,7
882ad24d4dfffff,8
882ad24889fffff,1
882ad24939fffff,2
882ad2490dfffff,2
882ad24961fffff,1
882ad24953fffff,2
8844de6b45fffff,1
8844de6b29fffff,1
8844de6b3dfffff,1
8844de6b33fffff,2
882ad24861fffff,4
882ad24847fffff,4
882ad24b13fffff,18
882ad24a33fffff,4
882ad24a15fffff,3
882ad24a1dfffff,3
882ad24b09fffff,4
882ad259bbfffff,1
882ad241e9fffff,1
882ad24565fffff,1
882ad24085fffff,19
882ad2409dfffff,1
882ad2412bfffff,1
882ad24103fffff,2
882ad258a9fffff,5
882ad25881fffff,1
882ad24069fffff,1
882ad242e7fffff,1
8844de6951fffff,1
8844de695bfffff,1
8844de6957fffff,1
8844de6923fffff,1
8844de699dfffff,7
8844de6995fffff,18
8844de69a1fffff,11
8844dad34bfffff,4
882ad259e3fffff,1
8844dad369fffff,2
882ad25b03fffff,1
8844dad317fffff,6
8844dad055fffff,3
8844dad057fffff,1
8844dad005fffff,1
8844dad019fffff,3
8844dad017fffff,3
8844dad037fffff,1
882ad25b05fffff,10
8844dad02dfffff,1
8844dad135fffff,3
8844dadac1fffff,1
882ad25a87fffff,3
882ad25ad9fffff,1
882ad25a45fffff,1
8844dadae3fffff,3
882ad25169fffff,1
8844dad94dfffff,1
8844dad911fffff,1
8844dad92bfffff,2
882ad24751fffff,1
882ad2466dfffff,4
882ad25585fffff,1
882ad24601fffff,2
882ad20939fffff,1
882ad2096bfffff,4
882ad25495fffff,15
882ad25503fffff,5
882ad2554dfffff,2
882ad256adfffff,1
882ad2545bfffff,2
882ad256e5fffff,1
882ad2555bfffff,3
882ad25465fffff,2
882ad25469fffff,10
882ad25703fffff,11
882ad2566bfffff,3
882ad25645fffff,1
882ad20847fffff,1
882ad256d3fffff,1
882ad21987fffff,1
882ad219e1fffff,2
882ad219cdfffff,20
882ad21905fffff,1
882ad21823fffff,1
882ad21ae7fffff,1
882ad21b33fffff,4
882ad2185bfffff,1
882ad21a29fffff,1
882ad250c9fffff,1
882ad25287fffff,11
882ad25233fffff,1
882ad25207fffff,1
882ad25293fffff,8
882ad2cda3fffff,4
882ad2cdabfffff,2
882ad2cd81fffff,20
882ad2cdd1fffff,1
882ad252c9fffff,1
882ad25355fffff,3
882ad2cd6dfffff,1
882ad2caa5fffff,1
882ad2cab3fffff,2
882ad2ca8bfffff,8
882ad2cdd3fffff,2
882ad2ccd5fffff,2
882ad2ccdbfffff,1
882ad2cc51fffff,8
882ad2cc5bfffff,1
882ad2ce95fffff,6
882ad2c5a3fffff,1
882ad2c5abfffff,9
882ad2ce8bfffff,1
882ad2cecdfffff,1
882ad2c5e9fffff,6
882ad2cc69fffff,1
882ad2cf55fffff,10
882ad2cf59fffff,5
882ad2ce2bfffff,1
882ad2c1ebfffff,2
882ad2c1b9fffff,1
882ad2c19bfffff,5
882ad2c0a1fffff,7
882ad2c1dbfffff,3
882ad2c033fffff,2
882ad2c56dfffff,15
882ad2c569fffff,28
882ad2c099fffff,61
882ad2c03bfffff,11
882ad2c76bfffff,50
882ad2c293fffff,39
8844dad0ddfffff,2
8844dad0e3fffff,3
8844dac259fffff,6
8844dad185fffff,8
8844dac23bfffff,3
8844dac043fffff,4
8844dad5c5fffff,2
8844dac289fffff,1
8844dac295fffff,1
8844dad5b7fffff,1
8844dac711fffff,5
8844dac763fffff,21
8844dac0d9fffff,16
8844dac767fffff,38
8844dac035fffff,4
8844dac081fffff,15
8844dac1d3fffff,3
8844dac199fffff,4
8844dace49fffff,13
8844dada83fffff,78
8844dad995fffff,2
8844dad9a9fffff,4
8844dad9b3fffff,2
8844dacb01fffff,2
8844dacb1dfffff,2
8844dacb39fffff,15
8844dac18bfffff,9
8844dac183fffff,1
8844dac1abfffff,4
8844dacf4bfffff,15
8844dac815fffff,5
8844dac88dfffff,1
8844dac9cbfffff,6
8844dac71bfffff,3
8844dac447fffff,9
8844dac43bfffff,2
8844dac5c9fffff,1
8844dac5a5fffff,3
8844dace9dfffff,1
8844da1a53fffff,11
8844da1a63fffff,7
8844da1a19fffff,1
8844da1b53fffff,1
8844da1b1dfffff,2
8844dacf23fffff,1
8844dacc0dfffff,1
8844dacc39fffff,1
8844daccc5fffff,2
8844da5203fffff,1
8844dacd17fffff,2
8844dacd33fffff,1
8844dacd8dfffff,1
8844da5281fffff,1
8844da52e3fffff,1
8844da564bfffff,2
8844da5661fffff,1
8844da5461fffff,1
882ad2c909fffff,1
882ad2cb41fffff,18
882ad2d9b5fffff,31
882ad2c843fffff,3
882ad2ca13fffff,32
882ad2ca3bfffff,1
882ad2ca2dfffff,2
882ad2d997fffff,6
882ad2d993fffff,5
882ad2ca47fffff,4
882ad2d8adfffff,1
8844dac9c9fffff,5
882ad2d93dfffff,2
8844dac99dfffff,13
8844dac995fffff,6
8844dac9adfffff,30
882ad2d80bfffff,21
882ad2d953fffff,1
882ad2c11dfffff,27
882ad2c161fffff,14
